step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,Actual_Fraud,Predicted_Fraud
6,17246.0,17246.0,0.0,0.0,101717.84,False,False,False,True,1,0
6,20123.79,371618.0,351494.21,0.0,0.0,False,False,True,False,0,0
41,82806.2,82806.2,0.0,0.0,0.0,False,False,False,True,1,1
7,3157.28,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,3828.24,1526.0,0.0,0.0,0.0,False,False,True,False,0,0
2,6723.8,5306.0,0.0,0.0,0.0,False,False,True,False,0,0
2,6557.5,21395.0,14837.5,0.0,0.0,False,False,True,False,0,0
2,189592.17,34683.47,0.0,9178122.36,9367714.52,True,False,False,False,0,0
7,197648.26,214946.78,17298.53,14600000.0,15700000.0,True,False,False,False,0,0
7,69844.46,0.0,0.0,400950.32,532138.2,True,False,False,False,0,0
64,960306.85,960306.85,0.0,0.0,0.0,False,False,False,True,1,1
2,74226.4,11558.0,0.0,0.0,74226.4,True,False,False,False,0,0
2,5898.58,84672.0,78773.42,0.0,0.0,False,False,True,False,0,0
34,30917.39,30917.39,0.0,339926.42,370843.82,True,False,False,False,1,1
3,8216.42,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,1894.12,11736.0,9841.88,0.0,0.0,False,False,True,False,0,0
1,58447.8,4354753.26,4413201.07,141036.89,16997.22,False,False,False,False,0,0
6,349474.53,0.0,0.0,436136.98,2274476.83,True,False,False,False,0,0
4,3068.79,9792.0,6723.21,0.0,0.0,False,False,True,False,0,0
7,8111.87,16551.0,8439.13,0.0,0.0,False,False,True,False,0,0
7,13979.52,11442.0,0.0,0.0,0.0,False,False,True,False,0,0
6,7257.38,11586.0,4328.62,0.0,0.0,False,False,True,False,0,0
1,3065.41,27404.0,24338.59,0.0,0.0,False,False,True,False,0,0
1,3180.02,144141.0,140960.98,98247.27,54985.05,False,True,False,False,0,0
5,6324.03,31237.0,24912.97,0.0,0.0,False,False,True,False,0,0
5,28965.75,4651.05,0.0,0.0,0.0,False,False,True,False,0,0
